"Id_Utilisateur","Type","Date","Mise_à_Jour","Domaine_D'activité","Branche","Niveau_D'étude","Titre_Étude","Location","Mobilité","Tarif_Journalier_Minimum","Tarif_Journalier_Maximum","Tarif_Heure_Minimum","Tarif_Heure_Maximum","Expériences","Visibilité","Pourcentage_Profil_Complété","Import_LinkedIn","Années_D'expériences","Done","Géographie"
"64d34b6397d6b324b741ce37","expert","09/08/2023","2023-08-23T07:34:23.5360000","Services aux entreprises","Finance et Comptabilité","Bac5","Bachelor Magnagement Opérationnel (BAMO) IAE Aix en Provence / Licence Professionnelle IUT AMU (Aix Marseille Université","Salon-de-Provence, Vitrolles, Aix-en-Provence, Marseille, Cavaillon","Régional","300","1500","35","250","[{""date"":1130799600000,""dateEnd"":1157061600000,""company"":""Cabinet d'Expertise Comptable Pascale BONNET"",""job"":""Assistante en Cabinet d'Expertise Comptable"",""descriptionExp"":""Gestion de dossiers dans leur ensemble : comptabilité, gestion de personnel (dans son ensemble), juridique des dossiers gérés.""},{""date"":1412114400000,""dateEnd"":1493503200000,""company"":""Porte Coucou Formation"",""job"":""Secrétaire Comptable"",""descriptionExp"":""Gestion administrative et comptable (dont la gestion du personnel) de 2 associations et 2 S.A.R.L.""},{""date"":1646607600000,""dateEnd"":1662501600000,""company"":""DOMCO HOMEPERF"",""job"":""Comptabilité Service Clients"",""descriptionExp"":""Révision de grands livres au siège social d'un prestataire médical.\r\nMise en place de processus de modes opératoires et relationnel associé au recouvrement auprès des différents débiteurs (sélection par le biais de montants et de date).\r\nGestion des écritures comptables et communication interne entre services via Team notamment.""}]","TRUE","1","FALSE","Entre 10 et 15 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[5.097022,43.640199]}}"
"64d1e2e697d6b324b741c79f","expert","08/08/2023","2023-08-09T10:19:39.2590000","Industrie","Autre","Bac2","BEP Technicien","ANNECY","Locale","320","400","40","50","[{""date"":1546297200000,""dateEnd"":1638226800000,""company"":""BESTAR CANADA"",""job"":""Responsable planificateur maintenance, amélioration continue"",""descriptionExp"":""- Acheteur, planificateur maintenance, (soumissions, commandes et réceptions) négociation prix et recherche nouveaux sous-traitants et fournisseurs locaux et internationaux (pièces détachées machinerie production : mécanique, électrique, électromécanique\r\n- Création et mise en place des protocoles amélioration continue, atelier maintenance et production\r\n- Mise en place ERP des préventifs machineries et bâtiment (performance interventions)\r\n- Gestion et réagencement complet de l’organisationnel magasin pièces détachées par ERP (Guide TI)\r\n- Comptabilité complète et vérifications reliées à la maintenance et aux nouveaux projets par SAP (Visual)\r\n- Gestion des budgets maintenance (Excel) - Chargé de projets amélioration continue et 5S pour production et aménagements divers (conception nouveaux outillages, méthodes et procédures) en lien avec...","TRUE","1","FALSE","+ de 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[6.129384,45.899247]}}"
"64d10f2397d6b324b741c595","expert","07/08/2023","2023-08-18T15:01:00.1020000","Enseignement / Recherche / Formation","Informatique et Cybersécurité","Bac3","Licence multimédia CISPM","Bordeaux, France","Régional","300","350","40","60","[{""date"":1675206000000,""dateEnd"":1689285600000,""company"":""UIMM OCCITANIE BEAUZELLE"",""job"":""Enseignant "",""descriptionExp"":""Enseignant en BTS SNIR , SNEC et SIO en informatique réseaux, électronique et cybersécurité""},{""date"":1690840800000,""dateEnd"":1659218400000,""company"":""Groupe Alternance"",""job"":""Enseignant"",""descriptionExp"":""Enseignant en digitalisation de la relation client en BTS NDRC""},{""date"":1654034400000,""dateEnd"":1661983200000,""company"":""Webforce3"",""job"":""Enseignant "",""descriptionExp"":""Enseignant en informatique pour la formation TAI""},{""date"":1567288800000,""dateEnd"":1661983200000,""company"":""CFC UFA Saintonge"",""job"":""Enseignant "",""descriptionExp"":""Enseignant en informatique réseaux en BTS SNIR""},{""date"":1635721200000,""dateEnd"":1688076000000,""company"":""Académie dentaire Isabelle Dutel BORDEAUX"",""job"":""Enseignant"",""descriptionExp"":""Enseignant en mathématiques en bac pro prothèse dentaire et en physique/chimie en BTS prothèse dentaire.""},{""date"":1567288800000,""dateEnd"":1593468000000,""company"":""CAFA F...","TRUE","1","FALSE","Entre 10 et 15 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"64cce3e4643f6b152bdacd89","expert","04/08/2023","2023-08-16T09:05:07.3460000","Énergies / Environnement","Direction et Administration","Bac5","DESS Ingénierie de l'Eau : Mesures et méthodes","Bordeaux et périphérie","Nationale","900","1200","100","120","[{""date"":1685570400000,""dateEnd"":1693778400000,""company"":""AMO33"",""job"":""DG AMO33"",""descriptionExp"":""Aide aux collectivités en tant qu'expert Régie avec le Bureau d'étude COGITE pour le TCO de la Réunion . Redimensionnement des services Techniques et administratifs""},{""date"":920242800000,""dateEnd"":1682892000000,""company"":""Régie Eau et Assainissement SIAEPA des Coteaux de l'Estuaire"",""job"":""DGS"",""descriptionExp"":""Direction Générale des Services d'une Régie d'Eau et d'Assainissement pendant plus de 23 ans. Management d'une équipe technique et administrative de 21 personnes.""},{""date"":883609200000,""dateEnd"":920415600000,""company"":""EDF"",""job"":""Programmateur Arc info"",""descriptionExp"":""Création d’un Système d'Information Géographique dans le cadre de l’Etude de Faisabilité d’implantation de ligne Electrique THT, pour le compte d’Electricité De France en partenariat avec l’université de Bordeaux III.""},{""date"":859845600000,""dateEnd"":912466800000,""company"":""total"",""job"":""Ingénieur d'exploitation"",""descriptionExp"":...","TRUE","1","TRUE","Entre 15 et 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"64cbaa3f643f6b152bdacb14","expert","03/08/2023","2023-11-20T14:47:19.5780000","Informatique / Télécoms","Informatique et Cybersécurité","Bac5","Ingénieur en architecture et programmation informatique","Bordeaux, France","Nationale","250","500","30","70","[{""date"":1685829600000,""dateEnd"":1690668000000,""company"":""NomadTech"",""job"":""Développeur et formateur WordPress"",""descriptionExp"":""En tant que formateur et développeur WordPress chez NomadTech, j'ai eu l'opportunité passionnante de créer un site web innovant dédié à la vente d'appareils Apple reconditionnés. Tout au long de cette expérience enrichissante, j'ai contribué à façonner une plateforme numérique robuste et hautement fonctionnelle tout en formant le personnel à la prise en main de cet outil puissant.\r\n\r\nEn tant que développeur, j'ai eu la responsabilité de concevoir et de développer le site web de NomadTech, en mettant l'accent sur l'esthétique, la convivialité et les performances optimales. J'ai créé des thèmes WordPress personnalisés pour refléter l'identité visuelle de la marque, tout en optimisant le site pour assurer une expérience utilisateur fluide et engageante. L'intégration d'un système de gestion de contenu facile à utiliser a permis au personnel de mettre à jour facilement les produ...","TRUE","1","FALSE","Entre 5 et 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"64ca6b5d643f6b152bdac95d","expert","02/08/2023","2023-09-02T10:00:00.1950000","Édition / Communication / Information","Marketing et communication","Bac3","Bachelor of Science in Computing Honours Degree","Lyon, Auvergne-Rhône-Alpes, France","International","400","500","50","60","[{""date"":1541026800000,""dateEnd"":"""",""company"":""Indépendant"",""job"":""Auto-entrepreneur"",""descriptionExp"":""- Prestations de services dans le secteur Web / E-commerce ;\r\n- Création et animation du site https://www.ifroggies.net ;""},{""date"":1672527600000,""dateEnd"":1685484000000,""company"":""SEVANOVA l'agence crossmedia BtoB"",""job"":""Chef de projet digital"",""descriptionExp"":""""},{""date"":1596232800000,""dateEnd"":1622412000000,""company"":""MediaCadeaux / Sodexo Pass France"",""job"":""Chargé de projet E-commerce"",""descriptionExp"":""- Gestion de projet : plateformes cadeaux dédiées Grands Comptes ;\r\n- Webmastering : paramétrage de comptes clients sur le site https://www.passmulticadeaux.fr ;\r\n- Pré-étude UX Design ;""},{""date"":1435701600000,""dateEnd"":1504130400000,""company"":""Cap'Com"",""job"":""Webmaster"",""descriptionExp"":""- Webmastering : animation commerciale et éditoriale du site https://www.cap-com.org ;\r\n- Maintenance applicative et évolutive du site (PHP / MySQL / Infra) ;\r\n- Migration Drupal 7 -> Drupal 8, refonte ...","FALSE","8","TRUE","Entre 10 et 15 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"64ca211f643f6b152bdac8ac","expert","02/08/2023","2023-10-25T12:34:00.1630002","Architecture / Paysage / Urbanisme","Recherche et Développement","Bac5","Architecte, Master en Education","Anglet, Nouvelle-Aquitaine, France","Régional","300","1500","50","250","[{""date"":"""",""dateEnd"":"""",""company"":"""",""job"":"""",""descriptionExp"":""""}]","FALSE","9","TRUE","+ de 25 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-1.514699,43.481402]}}"
"64c781302a54af607b924d00","expert","31/07/2023","2023-08-03T10:29:00.1110000","Commerce / Négoce / Distribution","Commerce","Bac5","Master Négociation et management ","Toulouse","Locale","400","1500","50","80","[{""date"":1629842400000,""dateEnd"":"""",""company"":""istef"",""job"":""formatrice"",""descriptionExp"":""animation de cours, jury, création d'outils pédagogique""}]","TRUE","1","FALSE","Entre 5 et 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[1.444209,43.604652]}}"
"64c4c3e42a54af607b924890","expert","29/07/2023","2023-09-02T10:00:00.7390000","Enseignement / Recherche / Formation","Autre","Bac4","Maîtrise et CAPES Lettres modernes","Lyon ","Locale","500","2480","50","80","[{""date"":1504276440000,""dateEnd"":1691359200000,""company"":""Education nationale"",""job"":""Professeure de français et latin"",""descriptionExp"":""Enseignement en collège et lycée - Préparation aux examens nationaux : DNB, Baccalauréat, BTS."",""city"":""Lyon""},{""date"":1472826600000,""job"":""Professeure de Culture générale et Expression "",""company"":""Foucauld Sup'"",""city"":""Lyon"",""description"":""Préparation aux épreuves écrites de CGE pour les BTS Commerce international et Comptabilité-Gestion""},{""date"":1388676660000,""job"":""Autrice "",""company"":""Editions ELLIPSES "",""city"":""Lyon "",""description"":""Participation collections \""BTS - Tout en un \"" et \""BTS - 100% Entraînements\"" pour la partie Culture Générale et Expression : Commerce international - Comptabilité Gestion - Assistant de manager - Banque - MUC - Professions immobilières - Notariat - NRC - Tourisme...""},{""date"":1262619120000,""dateEnd"":1546443120000,""job"":""Enseignante en techniques d'expression "",""company"":""Université Jean Moulin Lyon 3 "",""city"":""Lyon "",""description"":...","FALSE","9","FALSE","+ de 25 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"64c3b1ed2a54af607b924696","expert","28/07/2023","2023-12-01T09:16:46.2480000","Industrie","Finance et Comptabilité","Bac2","BTS Infographie","Bordeaux et périphérie","Locale","350","1500","50","250","[{""date"":1677625200000,""dateEnd"":"""",""company"":""Indépendante"",""job"":""Formatrice bureautique, consultant, graphiste"",""descriptionExp"":""Compétences :·Microsoft PowerPoint · Microsoft Word · Microsoft Excel · Microsoft Excel expertise -  InDesign -  Photoshop - Illustrator - Formulaire Acrobat""},{""date"":1509490800000,""dateEnd"":1675119600000,""company"":""M2i Formation Bordeaux"",""job"":""Formatrice, Chargée d'affaires, responsable pédagogique"",""descriptionExp"":""Formatrice, Chargée d'affaires, responsable pédagogique chez M2i Formation Bordeaux. Développeuse VBA""},{""date"":852073200000,""dateEnd"":1509404400000,""company"":""Formatic Bordeaux"",""job"":""Responsable pédagogique et développement"",""descriptionExp"":""Compétences : Microsoft PowerPoint · Microsoft Word · Microsoft Excel - VBA Excel, VBA Word - Adobe Illustrator · Adobe InDesign · ""}]","TRUE","1","TRUE","+ de 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"64c2a5f3b08815335114d7f4","expert","27/07/2023","2023-08-07T07:31:00.8590000","Enseignement / Recherche / Formation","Recherche et Développement","Bac + 8","Doctorat en Sciences de l'Information et de la communication (option anthropologie)","Villeurbanne et périphérie","Régional","400","1500","50","250","[{""date"":1640991600000,""dateEnd"":"""",""company"":""Skill and You"",""job"":""Correctrice professionnelle et Formatrice de lettres/culture générale et expression"",""descriptionExp"":""Corrections en ligne en lettres et SHS (niveau supérieur de Bac à Bac +5)""},{""date"":1585692000000,""dateEnd"":"""",""company"":""ESSCA"",""job"":""Correctrice de concours en lettres"",""descriptionExp"":""Correctrice / Jury de concours à l'ESSCA ;\r\nCONCOURS ACCES""},{""date"":1561932000000,""dateEnd"":"""",""company"":""Ecole INTERNATIONAL NLP"",""job"":""Technicienne certifiée en PNL"",""descriptionExp"":""Formation de Technicienne en PNL avec certification internationale reconnue IPHM (Grande Bretagne). ""},{""date"":1609455600000,""dateEnd"":1672441200000,""company"":""Formatives Network"",""job"":""Accompagnatrice pédagogique et Audit Organismes de Formation (niveaux Bachelor/Master 1 et 2)"",""descriptionExp"":""Audits pour B3, M1 et M2 (MdP et MrH)""},{""date"":1638313200000,""dateEnd"":1669849200000,""company"":""SPORTS-ETUDES-IKIGAI Education"",""job"":""E-formatrice en culture générale""...","TRUE","1","TRUE","Entre 10 et 15 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.8901709,45.771944]}}"
"64c25af302ad7455c86b99c0","expert","27/07/2023","2023-08-17T16:31:00.1420000","Informatique / Télécoms","Informatique et Cybersécurité","Bac + 3","Licence professionnelle - Développement informatique","Lyon et périphérie","Nationale","500","1000","0","125","[{""date"":1646089200000,""dateEnd"":"""",""company"":""Vezerance"",""job"":""Gérant"",""descriptionExp"":""Conseil & développement informatique\r\nJ'accompagne les entreprises à utiliser la pleine puissance du numérique sur leurs projets, leurs systèmes d’information et leurs processus métier, et leurs produits technologiques.\r\n\r\n- CTO/DSI externalisé\r\n- Automatisation des processus\r\n- Transformation digitale\r\n- AMOA\r\n- Product management\r\n- Intégration systèmes et logiciels\r\n- Création de sites web\r\n- Développement d'applications Web & Mobile""},{""date"":1672527600000,""dateEnd"":"""",""company"":""Trait d'union"",""job"":""Fondateur & CEO"",""descriptionExp"":""Service de mise en relation entre des artistes et des lieux d'expositions.\r\nDes artistes partageant leur univers dans des lieux extraordinaires""},{""date"":1590962400000,""dateEnd"":1646262000000,""company"":""numio"",""job"":""Fondateur"",""descriptionExp"":""La carte et l'application unique des commerces de proximité.\r\n\r\n- Réalisation d'une étude de marché\r\n- Définit...","TRUE","1","TRUE","Entre 5 et 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
